Cruise,Station,StationID,Latitude,Longitude,FishNum,Time,Station_Depth,Region,FL_mm,Species,preytype,count
201402,127,201402-127,40.120195,-73.54423167,355,1707,42,SNE,224,A. aestivalis,Temora_longicornis,3880
201402,118,201402-118,39.86297833,-73.70465667,406,2252,32,MAB,215,A. aestivalis,Temora_longicornis,7000
201402,118,201402-118,39.86297833,-73.70465667,407,2252,32,MAB,195,A. aestivalis,Temora_longicornis,3350
201402,189,201402-189,42.15814667,-69.96183333,325,2004,140,GoM,164,A. pseudoharengus,Temora_longicornis,3
201402,66,201402-66,40.88478167,-71.18050333,364,335,54,SNE,204,A. pseudoharengus,Temora_longicornis,5
201402,116,201402-116,39.689,-73.642,447,1801,35,MAB,241,A. pseudoharengus,Temora_longicornis,580
201402,116,201402-116,39.689,-73.642,448,1801,35,MAB,221,A. pseudoharengus,Temora_longicornis,300
201402,67,201402-67,40.69278333,-71.26446333,452,553,61,SNE,250,A. pseudoharengus,Temora_longicornis,1
201402,64,201402-64,41.20531667,-71.22919833,221,2306,48,SNE,180,C. harengus,Temora_longicornis,45
201402,64,201402-64,41.20531667,-71.22919833,237,2306,48,SNE,133,C. harengus,Temora_longicornis,740
201402,64,201402-64,41.20531667,-71.22919833,238,2306,48,SNE,140,C. harengus,Temora_longicornis,810
201402,57,201402-57,38.587985,-74.28988167,375,2005,45,MAB,204,C. harengus,Temora_longicornis,760
201402,57,201402-57,38.587985,-74.28988167,376,2005,45,MAB,202,C. harengus,Temora_longicornis,520
201402,58,201402-58,38.8625,-74.45793667,378,2242,25,MAB,224,C. harengus,Temora_longicornis,80
201402,58,201402-58,38.8625,-74.45793667,379,2242,25,MAB,208,C. harengus,Temora_longicornis,1300
201402,65,201402-65,40.90416667,-71.29583333,434,155,57,SNE,151,C. harengus,Temora_longicornis,3
201402,116,201402-116,39.689,-73.642,350,1801,35,MAB,275,S. scombrus,Temora_longicornis,1590
201402,116,201402-116,39.689,-73.642,351,1801,35,MAB,273,S. scombrus,Temora_longicornis,1980
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,Temora_longicornis,3
201404,441,201404-441,42.86537333,-70.53140667,491,2217,93,GoM,105,S. scombrus,Temora_longicornis,3
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,Temora_longicornis,8
201504,365,201504-365,42.09333333,-70.31166667,631,653,33.4,GoM,315,S. scombrus,Temora_longicornis,1
201504,387,201504-387,42.95166667,-70.165,659,1603,80.4,GoM,146,S. scombrus,Temora_longicornis,380
201504,387,201504-387,42.95166667,-70.165,660,1603,80.4,GoM,168,S. scombrus,Temora_longicornis,550
201504,387,201504-387,42.95166667,-70.165,661,1603,80.4,GoM,100,S. scombrus,Temora_longicornis,4
201504,365,201504-365,42.09333333,-70.31166667,692,653,33.4,GoM,142,S. scombrus,Temora_longicornis,40
201302,13,201302-13,37.74041333,-74.71867167,22,1334,48,MAB,219,C. harengus,Calanoida,157
201302,70,201302-70,37.25421167,-75.07228833,53,1946,36,MAB,213,C. harengus,Calanoida,445
201302,70,201302-70,37.25421167,-75.07228833,54,1946,36,MAB,220,C. harengus,Calanoida,750
201302,122,201302-122,39.64571167,-73.17230667,74,1305,43,SNE,177,C. harengus,Calanoida,20
201302,211,201302-211,41.45427833,-69.28315,80,1600,94,GoM,221,C. harengus,Calanoida,30
201302,125,201302-125,39.62600333,-72.76459167,82,1910,69,SNE,224,C. harengus,Calanoida,380
201302,121,201302-121,39.67124333,-73.29145833,86,1112,42,SNE,180,C. harengus,Calanoida,178
201302,121,201302-121,39.67124333,-73.29145833,87,1112,42,SNE,170,C. harengus,Calanoida,185
201302,7,201302-7,38.04904833,-73.99538667,14,26,113,MAB,85,P. triacanthus,Calanoida,12
201302,209,201302-209,41.26035833,-69.023085,125,1015,151,GoM,117,P. triacanthus,Calanoida,3
201302,24,201302-24,36.63787167,-74.93928833,18,1229,30,MAB,277,S. scombrus,Calanoida,37
201302,24,201302-24,36.63787167,-74.93928833,20,1229,30,MAB,288,S. scombrus,Calanoida,28
201302,69,201302-69,37.05521,-75.379185,42,1655,29,MAB,245,S. scombrus,Calanoida,360
201302,75,201302-75,37.66702333,-75.16793333,61,545,25,MAB,256,S. scombrus,Calanoida,200
201302,158,201302-158,40.239365,-71.80516167,95,1519,76,SNE,289,S. scombrus,Calanoida,6
201302,315,201302-315,43.66283833,-67.043225,99,2208,151,GoM,250,S. scombrus,Calanoida,1
201302,315,201302-315,43.66283833,-67.043225,100,2208,151,GoM,253,S. scombrus,Calanoida,1
201402,276,201402-276,44.25137833,-69.00333333,258,1703,70,GoM,132,A. aestivalis,Calanoida,19
201402,274,201402-274,44.31501833,-69.38333333,272,203,164,GoM,207,A. aestivalis,Calanoida,30
201402,274,201402-274,44.31501833,-69.55,274,203,164,GoM,155,A. aestivalis,Calanoida,30
201402,95,201402-95,39.45199333,-69.61666667,335,500,67,SNE,220,A. aestivalis,Calanoida,535
201402,95,201402-95,39.45199333,-72.97724167,336,500,67,SNE,212,A. aestivalis,Calanoida,425
201402,253,201402-253,42.522365,-67.43048167,199,27,298,GoM,205,A. pseudoharengus,Calanoida,1
201402,257,201402-257,42.61333333,-66.632,252,1015,179,GoM,250,A. pseudoharengus,Calanoida,66
201402,189,201402-189,42.15814667,-69.96183333,196,2004,140,GoM,227,C. harengus,Calanoida,20
201402,66,201402-66,40.88478167,-71.18050333,218,335,54,SNE,215,C. harengus,Calanoida,1020
201402,66,201402-66,40.88478167,-71.18050333,219,335,54,SNE,225,C. harengus,Calanoida,208
201402,64,201402-64,41.20531667,-71.22919833,237,2306,48,SNE,133,C. harengus,Calanoida,220
201402,64,201402-64,41.20531667,-71.22919833,238,2306,48,SNE,140,C. harengus,Calanoida,200
201402,57,201402-57,38.587985,-74.28988167,375,2005,45,MAB,204,C. harengus,Calanoida,1280
201402,58,201402-58,38.8625,-74.45793667,379,2242,25,MAB,208,C. harengus,Calanoida,1540
201402,65,201402-65,40.90416667,-71.29583333,435,155,57,SNE,158,C. harengus,Calanoida,36
201402,97,201402-97,39.03153167,-73.23715833,168,930,70,MAB,280,S. scombrus,Calanoida,1930
201404,113,201404-113,40.94842,-71.05502,458,2221,50,SNE,125,P. triacanthus,Calanoida,6
201404,352,201404-352,41.503895,-69.33209167,487,1447,88,GoM,104,C. harengus,Calanoida,38
201404,114,201404-114,40.72549,-71.40090667,565,145,61,SNE,141,P. triacanthus,Calanoida,3
201404,114,201404-114,40.72549,-71.40090667,566,145,61,SNE,146,P. triacanthus,Calanoida,2
201404,384,201404-384,43.64566167,-68.491,580,1008,175,GoM,226,A. aestivalis,Calanoida,1
201404,384,201404-384,43.64566167,-68.491,581,1008,175,GoM,231,A. aestivalis,Calanoida,3
201404,394,201404-394,43.78166,-66.79724,590,1217,126,GoM,173,P. triacanthus,Calanoida,1
201404,394,201404-394,43.78166,-66.79724,591,1217,126,GoM,171,P. triacanthus,Calanoida,1
201404,112,201404-112,41.10213,-71.078165,597,2015,37,SNE,84,P. triacanthus,Calanoida,1
201404,370,201404-370,42.30601,-68.88251,608,1551,217,GoM,241,A. pseudoharengus,Calanoida,4
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,Calanoida,85
201504,232,201504-232,41.02833333,-68.7,638,1912,36.4,GoM,136,P. triacanthus,Calanoida,15
201504,295,201504-295,41.93333333,-67.81833333,644,720,32.3,GB,129,S. scombrus,Calanoida,3
201504,332,201504-332,43.54333333,-67.01166667,655,1924,115.6,GoM,119,A. pseudoharengus,Calanoida,3
201504,387,201504-387,42.95166667,-70.165,659,1603,80.4,GoM,146,S. scombrus,Calanoida,840
201504,387,201504-387,42.95166667,-70.165,660,1603,80.4,GoM,168,S. scombrus,Calanoida,2150
201504,387,201504-387,42.95166667,-70.165,661,1603,80.4,GoM,100,S. scombrus,Calanoida,231
201504,298,201504-298,41.85333333,-67.30833333,668,1529,26,GB,138,S. scombrus,Calanoida,1
201504,291,201504-291,41.61666667,-68.07,669,2102,21.6,GB,169,S. scombrus,Calanoida,223
201504,291,201504-291,41.61666667,-68.07,670,2102,21.6,GB,162,S. scombrus,Calanoida,8
201504,334,201504-334,43.835,-66.735,676,138,74.6,GoM,50,A. pseudoharengus,Calanoida,1
201504,333,201504-333,43.7,-66.98666667,684,2253,86.9,GoM,141,A. pseudoharengus,Calanoida,1
201504,365,201504-365,42.09333333,-70.31166667,691,653,33.4,GoM,139,S. scombrus,Calanoida,11050
201504,365,201504-365,42.09333333,-70.31166667,692,653,33.4,GoM,142,S. scombrus,Calanoida,1400
201504,51,201504-51,36.39166667,-74.85,701,2128,38.5,MAB,210,P. triacanthus,Calanoida,1
201504,153,201504-153,39.84833333,-72.045,707,1951,55.8,SNE,140,P. triacanthus,Calanoida,1
201504,153,201504-153,39.84833333,-72.045,708,1951,55.8,SNE,50,P. triacanthus,Calanoida,1
201404,396,201404-396,43.59278167,-66.65416,537,1633,118,GoM,169,P. triacanthus,Candacia_spp,1
201404,396,201404-396,43.59278167,-66.65416,538,1633,118,GoM,162,P. triacanthus,Candacia_spp,1
201504,293,201504-293,41.91833333,-68.14333333,619,145,108.3,GB,262,C. harengus,Candacia_spp,1
201504,411,201504-411,43.845,-68.58166667,627,1831,58.2,GoM,178,S. scombrus,Candacia_spp,4
201504,411,201504-411,43.845,-68.58166667,628,1831,58.2,GoM,179,S. scombrus,Candacia_spp,1
201504,171,201504-171,40.53,-70.4,641,1732,35.8,SNE,157,A. pseudoharengus,Candacia_spp,70
201504,154,201504-154,39.88333333,-71.8,697,2201,88.3,SNE,171,P. triacanthus,Candacia_spp,3
201504,154,201504-154,39.88333333,-71.8,698,2201,88.3,SNE,135,P. triacanthus,Candacia_spp,3
201504,154,201504-154,39.88333333,-71.8,699,2201,88.3,SNE,136,P. triacanthus,Candacia_spp,3
201504,51,201504-51,36.39166667,-74.85,702,2128,38.5,MAB,187,P. triacanthus,Candacia_spp,1
201504,153,201504-153,39.84833333,-72.045,707,1951,55.8,SNE,140,P. triacanthus,Candacia_spp,2
201504,153,201504-153,39.84833333,-72.045,708,1951,55.8,SNE,50,P. triacanthus,Candacia_spp,3
201302,158,201302-158,40.239365,-71.80516167,94,1519,76,SNE,287,S. scombrus,Caligus_spp,52
201302,158,201302-158,40.239365,-71.80516167,95,1519,76,SNE,289,S. scombrus,Caligus_spp,62
201402,179,201402-179,41.13333333,-68.3,362,1940,30,GoM,218,S. scombrus,Caligus_spp,1
201402,69,201402-69,40.65411667,-70.75713333,429,1156,64,SNE,185,A. aestivalis,Caligus_spp,10
201402,69,201402-69,40.65411667,-70.75713333,430,1156,64,SNE,195,A. aestivalis,Caligus_spp,1
201402,97,201402-97,39.03153167,-73.23715833,168,930,70,MAB,280,S. scombrus,Caligus_spp,1
201402,182,201402-182,41.339215,-69.32830833,236,1521,79,GoM,214,S. scombrus,Caligus_spp,17
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,Caligus_spp,3
201404,234,201404-234,40.34937667,-67.945245,503,745,143,GB,127,P. triacanthus,Caligus_spp,1
201302,130,201302-130,39.698105,-72.019515,64,740,159,SNE,166,P. triacanthus,Hyperiidea,3
201302,158,201302-158,40.239365,-71.80516167,94,1519,76,SNE,287,S. scombrus,Hyperiidea,1
201402,273,201402-273,44.29286667,-69.38333333,264,3,180,GoM,170,A. aestivalis,Hyperiidea,7
201402,64,201402-64,41.20531667,-71.22919833,221,2306,48,SNE,180,C. harengus,Hyperiidea,2
201402,57,201402-57,38.587985,-74.28988167,376,2005,45,MAB,202,C. harengus,Hyperiidea,3
201402,47,201402-47,37.85779167,-74.131225,332,2022,150,MAB,111,P. triacanthus,Hyperiidea,1
201402,170,201402-170,40.15611833,-68.70138,394,546,161,GB,164,P. triacanthus,Hyperiidea,3
201402,48,201402-48,38.21238833,-73.80790667,413,2,116,MAB,124,P. triacanthus,Hyperiidea,1
201402,48,201402-48,38.21238833,-73.80790667,440,2,116,MAB,118,P. triacanthus,Hyperiidea,1
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,Hyperiidea,36
201404,347,201404-347,41.36194833,-68.54252833,463,157,77,GoM,147,C. harengus,Hyperiidea,1
201404,347,201404-347,41.36194833,-68.54252833,464,157,77,GoM,110,C. harengus,Hyperiidea,39
201404,231,201404-231,40.29256833,-68.50225667,508,129,133,GB,134,P. triacanthus,Hyperiidea,1
201404,369,201404-369,42.00832,-69.37580167,517,1141,212,GoM,241,A. pseudoharengus,Hyperiidea,3
201404,369,201404-369,42.00832,-69.37580167,518,1141,212,GoM,240,A. pseudoharengus,Hyperiidea,1
201404,350,201404-350,41.55491,-69.17832667,522,931,169,GoM,236,C. harengus,Hyperiidea,2
201404,351,201404-351,41.69820833,-69.12990833,549,1206,180,GoM,217,C. harengus,Hyperiidea,1
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,Hyperiidea,19
201504,333,201504-333,43.7,-66.98666667,683,2253,86.9,GoM,133,A. pseudoharengus,Hyperiidea,1
201504,333,201504-333,43.7,-66.98666667,684,2253,86.9,GoM,141,A. pseudoharengus,Hyperiidea,3
201504,154,201504-154,39.88333333,-71.8,698,2201,88.3,SNE,135,P. triacanthus,Hyperiidea,3
201504,154,201504-154,39.88333333,-71.8,699,2201,88.3,SNE,136,P. triacanthus,Hyperiidea,5
201504,153,201504-153,39.84833333,-72.045,708,1951,55.8,SNE,50,P. triacanthus,Hyperiidea,3
201504,153,201504-153,39.84833333,-72.045,709,1951,55.8,SNE,108,P. triacanthus,Hyperiidea,3
201404,436,201404-436,42.77871667,-70.20353,534,1217,114,GoM,226,S. scombrus,Phronimidae,1
201404,436,201404-436,42.77871667,-70.20353,535,1217,114,GoM,202,S. scombrus,Phronimidae,2
201404,436,201404-436,42.77871667,-70.20353,536,1217,114,GoM,272,S. scombrus,Phronimidae,1
201302,60,201302-60,36.20050667,-75.339775,4,2010,30,MAB,220,C. harengus,Hyperia_spp,20
201302,124,201302-124,39.5307,-72.89284333,40,1709,60,SNE,226,C. harengus,Hyperia_spp,2
201302,70,201302-70,37.25421167,-75.07228833,54,1946,36,MAB,220,C. harengus,Hyperia_spp,1
201302,122,201302-122,39.64571167,-73.17230667,72,1305,43,SNE,199,C. harengus,Hyperia_spp,6
201302,122,201302-122,39.64571167,-73.17230667,74,1305,43,SNE,177,C. harengus,Hyperia_spp,6
201302,125,201302-125,39.62600333,-72.76459167,82,1910,69,SNE,224,C. harengus,Hyperia_spp,24
201302,125,201302-125,39.62600333,-72.76459167,83,1910,69,SNE,230,C. harengus,Hyperia_spp,60
201302,121,201302-121,39.67124333,-73.29145833,86,1112,42,SNE,180,C. harengus,Hyperia_spp,26
201302,220,201302-220,41.92301833,-69.32691333,91,1731,198,GoM,221,C. harengus,Hyperia_spp,6
201302,220,201302-220,41.92301833,-69.32691333,92,1731,198,GoM,187,C. harengus,Hyperia_spp,2
201302,128,201302-128,39.51353,-72.42392,106,217,142,SNE,120,P. triacanthus,Hyperia_spp,4
201302,128,201302-128,39.51353,-72.42392,108,217,142,SNE,85,P. triacanthus,Hyperia_spp,2
201302,128,201302-128,39.51353,-72.42392,108,217,142,SNE,85,P. triacanthus,Hyperia_spp,2
201302,6,201302-6,38.30005667,-74.12743667,115,2108,61,MAB,121,P. triacanthus,Hyperia_spp,1
201302,218,201302-218,41.90631,-69.80113,33,1014,101,GoM,195,S. scombrus,Hyperia_spp,19
201302,218,201302-218,41.90631,-69.80113,36,1014,101,GoM,215,S. scombrus,Hyperia_spp,4
201302,158,201302-158,40.239365,-71.80516167,94,1519,76,SNE,287,S. scombrus,Hyperia_spp,9
201302,158,201302-158,40.239365,-71.80516167,95,1519,76,SNE,289,S. scombrus,Hyperia_spp,3
201402,273,201402-273,44.29286667,-69.38333333,263,3,180,GoM,188,A. aestivalis,Hyperia_spp,20
201402,189,201402-189,42.15814667,-69.96183333,196,2004,140,GoM,227,C. harengus,Hyperia_spp,3
201402,214,201402-214,40.45,-68.3,246,1844,37,SNE,87,P. triacanthus,Hyperia_spp,3
201402,45,201402-45,38.11966667,-74.52333333,424,1431,41,MAB,234,C. harengus,Hyperia_spp,3
201402,216,201402-216,40.46956833,-67.94338,328,345,126,GB,137,P. triacanthus,Hyperia_spp,2
201402,49,201402-49,38.27177,-73.67906,417,212,133,MAB,127,P. triacanthus,Hyperia_spp,7
201402,97,201402-97,39.03153167,-73.23715833,169,930,70,MAB,288,S. scombrus,Hyperia_spp,15
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,Hyperia_spp,4
201402,78,201402-78,40.21830833,-71.45676333,427,1213,87,SNE,271,S. scombrus,Hyperia_spp,2
201404,113,201404-113,40.94842,-71.05502,457,2221,50,SNE,154,P. triacanthus,Hyperia_spp,1
201404,113,201404-113,40.94842,-71.05502,458,2221,50,SNE,125,P. triacanthus,Hyperia_spp,3
201404,347,201404-347,41.36194833,-68.54252833,463,157,77,GoM,147,C. harengus,Hyperia_spp,1
201404,113,201404-113,40.94842,-71.05502,473,2221,50,SNE,135,P. triacanthus,Hyperia_spp,4
201404,113,201404-113,40.94842,-71.05502,474,2221,50,SNE,95,P. triacanthus,Hyperia_spp,7
201404,439,201404-439,42.820795,-70.41459833,495,1820,122,GoM,140,S. scombrus,Hyperia_spp,3
201404,393,201404-393,43.95666667,-66.791,498,953,109,GoM,182,P. triacanthus,Hyperia_spp,1
201404,231,201404-231,40.29256833,-68.50225667,508,129,133,GB,134,P. triacanthus,Hyperia_spp,1
201404,369,201404-369,42.00832,-69.37580167,517,1141,212,GoM,241,A. pseudoharengus,Hyperia_spp,3
201404,369,201404-369,42.00832,-69.37580167,518,1141,212,GoM,240,A. pseudoharengus,Hyperia_spp,12
201404,369,201404-369,42.00832,-69.37580167,519,1141,212,GoM,244,A. pseudoharengus,Hyperia_spp,8
201404,369,201404-369,42.00832,-69.37580167,520,1141,212,GoM,252,A. pseudoharengus,Hyperia_spp,2
201404,435,201404-435,42.7965,-70.22783333,527,1100,64,GoM,212,S. scombrus,Hyperia_spp,247
201404,435,201404-435,42.7965,-70.22783333,528,1100,64,GoM,215,S. scombrus,Hyperia_spp,9
201404,435,201404-435,42.7965,-70.22783333,529,1100,64,GoM,221,S. scombrus,Hyperia_spp,32
201404,435,201404-435,42.7965,-70.22783333,530,1100,64,GoM,226,S. scombrus,Hyperia_spp,29
201404,435,201404-435,42.7965,-70.22783333,531,1100,64,GoM,215,S. scombrus,Hyperia_spp,73
201404,436,201404-436,42.77871667,-70.20353,533,1217,114,GoM,222,S. scombrus,Hyperia_spp,16
201404,436,201404-436,42.77871667,-70.20353,534,1217,114,GoM,226,S. scombrus,Hyperia_spp,3
201404,436,201404-436,42.77871667,-70.20353,535,1217,114,GoM,202,S. scombrus,Hyperia_spp,19
201404,436,201404-436,42.77871667,-70.20353,536,1217,114,GoM,272,S. scombrus,Hyperia_spp,142
201404,41,201404-41,36.59766667,-74.71866667,540,1310,146,MAB,144,P. triacanthus,Hyperia_spp,2
201404,351,201404-351,41.69820833,-69.12990833,547,1206,180,GoM,220,C. harengus,Hyperia_spp,177
201404,351,201404-351,41.69820833,-69.12990833,549,1206,180,GoM,217,C. harengus,Hyperia_spp,112
201404,351,201404-351,41.69820833,-69.12990833,550,1206,180,GoM,220,C. harengus,Hyperia_spp,27
201404,351,201404-351,41.69820833,-69.12990833,551,1206,180,GoM,210,C. harengus,Hyperia_spp,32
201404,40,201404-40,36.666285,-74.70062333,553,1109,145,MAB,142,P. triacanthus,Hyperia_spp,1
201404,44,201404-44,36.22525167,-74.86215667,560,2147,85,MAB,133,P. triacanthus,Hyperia_spp,3
201404,114,201404-114,40.72549,-71.40090667,565,145,61,SNE,141,P. triacanthus,Hyperia_spp,1
201404,114,201404-114,40.72549,-71.40090667,566,145,61,SNE,146,P. triacanthus,Hyperia_spp,6
201404,114,201404-114,40.72549,-71.40090667,567,145,61,SNE,133,P. triacanthus,Hyperia_spp,10
201404,353,201404-353,41.53427167,-69.371745,572,1705,85,GoM,222,C. harengus,Hyperia_spp,2
201404,233,201404-233,40.379625,-68.30139,573,453,122,GB,139,P. triacanthus,Hyperia_spp,9
201404,233,201404-233,40.379625,-68.30139,574,453,122,GB,140,P. triacanthus,Hyperia_spp,14
201404,233,201404-233,40.379625,-68.30139,575,453,122,GB,140,P. triacanthus,Hyperia_spp,8
201404,384,201404-384,43.64566167,-68.491,582,1008,175,GoM,223,A. aestivalis,Hyperia_spp,1
201404,382,201404-382,43.47038167,-68.504515,585,524,175,GoM,233,A. pseudoharengus,Hyperia_spp,3
201404,394,201404-394,43.78166,-66.79724,590,1217,126,GoM,173,P. triacanthus,Hyperia_spp,2
201404,45,201404-45,36.10566667,-74.79733333,592,5,160,MAB,135,P. triacanthus,Hyperia_spp,1
201404,111,201404-111,41.3,-71.13333333,596,550,57,GoM,187,P. triacanthus,Hyperia_spp,2
201404,354,201404-354,41.68333333,-69.61666667,579,1940,30,GoM,179,C. harengus,Hyperia_spp,2
201404,112,201404-112,41.10213,-71.078165,597,2015,37,SNE,84,P. triacanthus,Hyperia_spp,2
201404,112,201404-112,41.10213,-71.078165,598,2015,37,SNE,89,P. triacanthus,Hyperia_spp,1
201404,112,201404-112,41.10213,-71.078165,599,2015,37,SNE,87,P. triacanthus,Hyperia_spp,3
201404,116,201404-116,40.53971,-71.65670833,600,703,74,SNE,86,P. triacanthus,Hyperia_spp,3
201404,370,201404-370,42.30601,-68.88251,608,1551,217,GoM,241,A. pseudoharengus,Hyperia_spp,1
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,Hyperia_spp,37
201504,293,201504-293,41.91833333,-68.14333333,621,145,108.3,GB,253,C. harengus,Hyperia_spp,1
201504,411,201504-411,43.845,-68.58166667,627,1831,58.2,GoM,178,S. scombrus,Hyperia_spp,8
201504,411,201504-411,43.845,-68.58166667,628,1831,58.2,GoM,179,S. scombrus,Hyperia_spp,1
201504,232,201504-232,41.02833333,-68.7,636,1912,36.4,GoM,131,P. triacanthus,Hyperia_spp,31
201504,232,201504-232,41.02833333,-68.7,638,1912,36.4,GoM,136,P. triacanthus,Hyperia_spp,4
201504,169,201504-169,40.44666667,-70.00833333,646,1349,40.7,SNE,113,A. pseudoharengus,Hyperia_spp,1
201504,323,201504-323,42.44833333,-67.32833333,650,1249,186.2,GoM,125,C. harengus,Hyperia_spp,2
201504,332,201504-332,43.54333333,-67.01166667,653,1924,115.6,GoM,132,A. pseudoharengus,Hyperia_spp,3
201504,332,201504-332,43.54333333,-67.01166667,654,1924,115.6,GoM,133,A. pseudoharengus,Hyperia_spp,38
201504,332,201504-332,43.54333333,-67.01166667,655,1924,115.6,GoM,119,A. pseudoharengus,Hyperia_spp,18
201504,237,201504-237,41.215,-69.39,664,811,26,GoM,145,S. scombrus,Hyperia_spp,10
201504,298,201504-298,41.85333333,-67.30833333,668,1529,26,GB,138,S. scombrus,Hyperia_spp,1
201504,291,201504-291,41.61666667,-68.07,671,2102,21.6,GB,179,S. scombrus,Hyperia_spp,3
201504,334,201504-334,43.835,-66.735,676,138,74.6,GoM,50,A. pseudoharengus,Hyperia_spp,2
201504,334,201504-334,43.835,-66.735,677,138,74.6,GoM,61,A. pseudoharengus,Hyperia_spp,10
201504,333,201504-333,43.7,-66.98666667,682,2253,86.9,GoM,133,A. pseudoharengus,Hyperia_spp,16
